Long(deg)	Lat(deg)	MONTH	DAY	YEAR	DATE	Pieces/KM2
-56.75	20.72	10	27	1986	1986-10-27	0
-57.93	16.83	10	28	1986	1986-10-28	0
-57.87	16.03	10	29	1986	1986-10-29	0
-57.67	15.02	10	29	1986	1986-10-29	0
-58.95	14.02	10	30	1986	1986-10-30	0
-60.83	11.83	10	31	1986	1986-10-31	0
-61.00	11.28	10	31	1986	1986-10-31	0
-61.78	12.13	11	05	1986	1986-11-05	0
-61.25	13.33	11	06	1986	1986-11-06	0
-78.62	26.42	02	07	1987	1987-02-07	1080
-77.39	25.68	02	08	1987	1987-02-08	400
-75.28	25.47	02	09	1987	1987-02-09	1012
-73.68	22.45	02	15	1987	1987-02-15	1080
-73.56	21.67	02	16	1987	1987-02-16	0
-73.87	21.00	02	16	1987	1987-02-16	540
-73.82	20.85	02	17	1987	1987-02-17	0
-74.12	20.72	02	17	1987	1987-02-17	1157
-73.60	19.99	02	18	1987	1987-02-18	0
-73.88	19.54	02	18	1987	1987-02-18	3600
-74.64	18.93	02	19	1987	1987-02-19	0
-75.06	18.69	02	19	1987	1987-02-19	1350
-75.85	18.34	02	20	1987	1987-02-20	0
-76.13	18.25	02	23	1987	1987-02-23	3780
-77.03	17.20	02	25	1987	1987-02-25	864
-77.15	16.24	02	26	1987	1987-02-26	288
-79.47	16.35	02	27	1987	1987-02-27	0
-80.22	16.27	02	28	1987	1987-02-28	0
-81.33	16.77	02	28	1987	1987-02-28	0
-83.78	16.72	03	01	1987	1987-03-01	1080
-85.08	16.51	03	01	1987	1987-03-01	1440
-85.33	16.53	03	02	1987	1987-03-02	0
-85.87	16.25	03	02	1987	1987-03-02	0
-79.46	26.46	04	07	1987	1987-04-07	309
-78.23	26.27	04	08	1987	1987-04-08	3857
-76.03	25.42	04	10	1987	1987-04-10	982
-76.08	25.65	04	10	1987	1987-04-10	2160
-76.18	25.70	04	14	1987	1987-04-14	356
-75.60	25.92	04	14	1987	1987-04-14	3138
-75.60	25.92	04	14	1987	1987-04-14	1056
-74.38	27.57	04	15	1987	1987-04-15	4950
-74.38	27.57	04	15	1987	1987-04-15	3175
-72.17	28.95	04	17	1987	1987-04-17	4909
-71.35	29.12	04	18	1987	1987-04-18	6479
-70.32	29.72	04	18	1987	1987-04-18	1800
-69.27	30.67	04	18	1987	1987-04-18	4320
-69.27	30.67	04	19	1987	1987-04-19	10799
-66.15	31.82	04	21	1987	1987-04-21	2348
-64.76	32.71	04	25	1987	1987-04-25	24298
-64.76	32.71	04	25	1987	1987-04-25	205184
-65.63	33.54	04	26	1987	1987-04-26	13199
-65.63	33.54	04	26	1987	1987-04-26	5940
-66.58	34.68	04	28	1987	1987-04-28	2160
-70.58	40.52	05	25	1987	1987-05-25	0
-70.55	39.97	05	25	1987	1987-05-25	3240
-69.97	38.90	05	26	1987	1987-05-26	5400
-69.68	38.12	05	26	1987	1987-05-26	540
-69.68	38.12	05	26	1987	1987-05-26	1620
-69.38	37.37	05	27	1987	1987-05-27	0
-69.38	37.37	05	27	1987	1987-05-27	1620
-69.42	36.50	05	27	1987	1987-05-27	29158
-69.42	36.50	05	27	1987	1987-05-27	29698
-69.43	37.40	05	28	1987	1987-05-28	11159
-69.43	37.40	05	28	1987	1987-05-28	12599
-68.73	35.48	05	28	1987	1987-05-28	2700
-67.67	36.08	05	29	1987	1987-05-29	6479
-66.75	35.52	05	29	1987	1987-05-29	3780
-66.75	35.52	05	29	1987	1987-05-29	2700
-64.77	34.90	05	30	1987	1987-05-30	36254
-64.98	34.65	05	31	1987	1987-05-31	20518
-64.63	34.37	05	31	1987	1987-05-31	5616
-64.63	34.37	05	31	1987	1987-05-31	13799
-64.45	33.90	05	31	1987	1987-05-31	56156
-64.45	33.90	05	31	1987	1987-05-31	46436
-64.17	32.38	06	01	1987	1987-06-01	34197
-64.85	32.83	06	06	1987	1987-06-06	5850
-64.85	32.83	06	06	1987	1987-06-06	0
-65.42	33.77	06	06	1987	1987-06-06	13499
-65.42	33.77	06	06	1987	1987-06-06	16199
-65.73	33.87	06	07	1987	1987-06-07	1286
-65.73	33.87	06	07	1987	1987-06-07	540
-64.68	32.90	06	09	1987	1987-06-09	16199
-64.68	32.90	06	09	1987	1987-06-09	10259
-64.87	33.38	06	09	1987	1987-06-09	9359
-65.95	35.62	06	11	1987	1987-06-11	2592
-65.95	35.62	06	11	1987	1987-06-11	17279
-66.48	36.37	06	12	1987	1987-06-12	7199
-66.53	40.57	06	14	1987	1987-06-14	2700
-65.98	41.45	06	14	1987	1987-06-14	1080
-65.98	41.45	06	14	1987	1987-06-14	0
-65.47	42.88	06	15	1987	1987-06-15	0
-64.88	43.55	06	16	1987	1987-06-16	2700
-64.88	43.55	06	16	1987	1987-06-16	2160
-66.45	42.98	06	23	1987	1987-06-23	741
-63.60	16.43	12	04	1987	1987-12-04	0
-63.60	16.43	12	05	1987	1987-12-05	432
-62.75	15.90	12	05	1987	1987-12-05	2160
-62.75	15.90	12	05	1987	1987-12-05	2057
-62.65	15.26	12	06	1987	1987-12-06	1038
-62.65	15.26	12	06	1987	1987-12-06	540
-62.48	14.37	12	06	1987	1987-12-06	16919
-62.45	14.33	12	06	1987	1987-12-06	39874
-62.03	15.13	12	07	1987	1987-12-07	8279
-62.03	15.13	12	07	1987	1987-12-07	1200
-61.88	13.95	12	07	1987	1987-12-07	0
-61.88	13.95	12	07	1987	1987-12-07	1080
-61.47	13.27	12	08	1987	1987-12-08	0
-61.47	13.27	12	08	1987	1987-12-08	0
-62.03	12.50	12	12	1987	1987-12-12	0
-62.03	12.50	12	12	1987	1987-12-12	0
-63.05	12.39	12	12	1987	1987-12-12	2700
-63.05	12.39	12	12	1987	1987-12-12	1080
-64.27	12.13	12	12	1987	1987-12-12	0
-64.27	12.13	12	13	1987	1987-12-13	0
-65.48	12.43	12	13	1987	1987-12-13	1620
-65.48	12.43	12	13	1987	1987-12-13	0
-66.55	12.45	12	14	1987	1987-12-14	0
-66.52	12.47	12	14	1987	1987-12-14	0
-67.50	12.27	12	14	1987	1987-12-14	0
-67.50	12.27	12	14	1987	1987-12-14	0
-68.26	11.94	12	15	1987	1987-12-15	0
-68.26	11.94	12	15	1987	1987-12-15	0
-70.23	12.97	12	18	1987	1987-12-18	1080
-70.23	12.97	12	18	1987	1987-12-18	0
-71.32	13.35	12	19	1987	1987-12-19	6479
-71.32	13.35	12	19	1987	1987-12-19	0
-72.48	13.80	12	19	1987	1987-12-19	2400
-72.48	13.80	12	19	1987	1987-12-19	3600
-75.83	15.25	12	20	1987	1987-12-20	3240
-75.83	15.25	12	20	1987	1987-12-20	0
-76.78	15.82	12	21	1987	1987-12-21	540
-76.78	15.82	12	21	1987	1987-12-21	1080
-78.05	16.44	12	21	1987	1987-12-21	3780
-78.05	16.44	12	21	1987	1987-12-21	540
-79.06	16.53	12	22	1987	1987-12-22	540
-79.06	16.53	12	22	1987	1987-12-22	0
-82.63	16.40	12	27	1987	1987-12-27	0
-82.63	16.40	12	27	1987	1987-12-27	540
-83.72	16.74	12	27	1987	1987-12-27	2700
-83.72	16.74	12	27	1987	1987-12-27	0
-84.47	16.36	12	28	1987	1987-12-28	540
-84.47	16.36	12	28	1987	1987-12-28	540
-85.63	16.33	12	28	1987	1987-12-28	982
-85.63	16.33	12	28	1987	1987-12-28	1350
-86.26	16.23	12	28	1987	1987-12-28	0
-86.26	16.23	12	28	1987	1987-12-28	0
-86.29	16.22	12	29	1987	1987-12-29	0
-86.29	16.17	12	29	1987	1987-12-29	0
-69.71	40.23	05	25	1989	1989-05-25	1620
-69.71	40.23	05	25	1989	1989-05-25	5400
-68.86	39.72	05	25	1989	1989-05-25	675
-68.86	39.72	05	26	1989	1989-05-26	540
-68.48	39.35	05	26	1989	1989-05-26	1620
-68.48	39.35	05	26	1989	1989-05-26	5400
-68.88	38.87	05	26	1989	1989-05-26	0
-68.88	38.87	05	26	1989	1989-05-26	0
-66.71	35.10	05	29	1989	1989-05-29	17819
-66.71	35.10	05	29	1989	1989-05-29	0
-66.21	34.67	05	29	1989	1989-05-29	23218
-66.21	34.67	05	30	1989	1989-05-30	23758
-65.72	33.44	05	30	1989	1989-05-30	29158
-65.16	32.79	05	30	1989	1989-05-30	27538
-65.16	32.79	05	31	1989	1989-05-31	39957
-64.61	32.53	06	03	1989	1989-06-03	16199
-64.61	32.53	06	03	1989	1989-06-03	27598
-64.86	33.25	06	04	1989	1989-06-04	92333
-64.86	33.25	06	04	1989	1989-06-04	21598
-64.93	33.75	06	04	1989	1989-06-04	43197
-64.93	33.75	06	05	1989	1989-06-05	0
-65.20	34.17	06	05	1989	1989-06-05	71274
-65.58	35.09	06	06	1989	1989-06-06	13744
-65.58	35.09	06	06	1989	1989-06-06	2160
-65.81	35.82	06	06	1989	1989-06-06	1963
-65.81	35.82	06	07	1989	1989-06-07	5940
-65.81	35.82	06	07	1989	1989-06-07	8639
-65.81	35.82	06	07	1989	1989-06-07	1620
-66.41	39.12	06	08	1989	1989-06-08	0
-66.41	39.12	06	09	1989	1989-06-09	900
-67.68	40.50	06	12	1989	1989-06-12	1350
-67.68	40.50	06	12	1989	1989-06-12	1080
-67.62	40.52	06	12	1989	1989-06-12	540
-67.62	40.52	06	12	1989	1989-06-12	0
-65.70	42.21	06	15	1989	1989-06-15	3600
-65.19	43.44	06	16	1989	1989-06-16	491
-65.19	43.44	06	16	1989	1989-06-16	491
-65.22	43.48	06	19	1989	1989-06-19	450
-70.15	40.83	07	16	1989	1989-07-16	29158
-70.15	40.83	07	16	1989	1989-07-16	11782
-70.38	40.02	07	17	1989	1989-07-17	3780
-70.38	40.02	07	17	1989	1989-07-17	4320
-68.67	39.62	07	19	1989	1989-07-19	3780
-68.67	39.62	07	19	1989	1989-07-19	3240
-68.10	40.21	07	20	1989	1989-07-20	1620
-68.10	40.21	07	20	1989	1989-07-20	4860
-67.32	40.94	07	20	1989	1989-07-20	29698
-67.32	40.94	07	20	1989	1989-07-20	8639
-66.48	41.60	07	21	1989	1989-07-21	4320
-66.48	41.60	07	21	1989	1989-07-21	4320
-65.91	42.46	07	21	1989	1989-07-21	3273
-65.91	42.46	07	21	1989	1989-07-21	4320
-64.76	43.12	07	22	1989	1989-07-22	3359
-64.76	43.12	07	22	1989	1989-07-22	0
-63.19	43.80	07	22	1989	1989-07-22	1028
-63.19	43.80	07	22	1989	1989-07-22	1028
-62.39	43.83	07	23	1989	1989-07-23	0
-62.37	43.86	07	23	1989	1989-07-23	0
-61.97	44.32	07	23	1989	1989-07-23	0
-61.97	44.32	07	23	1989	1989-07-23	540
-61.11	44.49	07	24	1989	1989-07-24	1080
-61.11	44.49	07	24	1989	1989-07-24	1080
-59.80	45.09	07	24	1989	1989-07-24	1414
-59.80	45.09	07	24	1989	1989-07-24	1102
-58.64	45.41	07	25	1989	1989-07-25	0
-58.64	45.41	07	25	1989	1989-07-25	0
-57.62	46.29	07	25	1989	1989-07-25	522
-57.62	46.29	07	25	1989	1989-07-25	522
-56.17	47.41	07	27	1989	1989-07-27	0
-56.17	47.41	07	27	1989	1989-07-27	0
-56.57	47.09	07	31	1989	1989-07-31	0
-56.57	47.09	07	31	1989	1989-07-31	1129
-56.87	46.07	08	01	1989	1989-08-01	1080
-56.87	46.07	08	01	1989	1989-08-01	1620
-56.87	44.95	08	01	1989	1989-08-01	0
-56.87	44.95	08	01	1989	1989-08-01	1080
-57.26	43.95	08	02	1989	1989-08-02	4320
-57.26	43.95	08	02	1989	1989-08-02	2250
-63.42	43.49	08	11	1989	1989-08-11	3599
-63.42	43.49	08	11	1989	1989-08-11	0
-63.38	43.15	08	11	1989	1989-08-11	1080
-63.38	43.15	08	11	1989	1989-08-11	540
-63.51	42.69	08	12	1989	1989-08-12	5940
-63.51	42.69	08	12	1989	1989-08-12	3780
-63.57	42.82	08	12	1989	1989-08-12	415
-63.57	42.82	08	12	1989	1989-08-12	3780
-65.41	42.91	08	12	1989	1989-08-12	4320
-65.41	42.91	08	13	1989	1989-08-13	23218
-65.50	42.78	08	13	1989	1989-08-13	22138
-65.50	42.78	08	13	1989	1989-08-13	1620
-65.40	42.82	08	14	1989	1989-08-14	1080
-65.40	42.82	08	14	1989	1989-08-14	3240
-65.95	42.16	08	15	1989	1989-08-15	19978
-65.95	42.16	08	15	1989	1989-08-15	28618
-67.49	43.09	08	17	1989	1989-08-17	0
-67.49	43.09	08	17	1989	1989-08-17	0
-64.61	17.97	12	02	1989	1989-12-02	1080
-64.37	16.66	12	03	1989	1989-12-03	540
-62.51	16.71	12	04	1989	1989-12-04	1080
-62.68	15.98	12	04	1989	1989-12-04	540
-61.84	14.37	12	06	1989	1989-12-06	540
-66.75	14.93	12	15	1989	1989-12-15	982
-73.57	23.28	04	10	1990	1990-04-10	1620
-73.32	23.35	04	11	1990	1990-04-11	1620
-73.32	23.35	04	11	1990	1990-04-11	540
-73.02	23.98	04	11	1990	1990-04-11	2160
-73.02	23.98	04	11	1990	1990-04-11	1620
-72.70	24.30	04	12	1990	1990-04-12	3240
-72.70	24.30	04	12	1990	1990-04-12	4723
-72.03	24.62	04	12	1990	1990-04-12	0
-72.03	24.62	04	12	1990	1990-04-12	0
-71.63	24.78	04	12	1990	1990-04-12	3240
-71.63	24.78	04	13	1990	1990-04-13	9719
-71.23	24.83	04	13	1990	1990-04-13	12071
-71.23	24.83	04	13	1990	1990-04-13	2701
-70.47	24.80	04	13	1990	1990-04-13	1080
-70.47	24.80	04	14	1990	1990-04-14	10259
-69.95	24.20	04	14	1990	1990-04-14	8259
-69.95	24.20	04	14	1990	1990-04-14	0
-70.12	24.08	04	15	1990	1990-04-15	1080
-70.12	24.08	04	15	1990	1990-04-15	1080
-70.17	23.60	04	15	1990	1990-04-15	7559
-70.17	23.60	04	15	1990	1990-04-15	3599
-69.83	23.47	04	16	1990	1990-04-16	0
-69.83	23.47	04	16	1990	1990-04-16	2700
-69.77	22.93	04	16	1990	1990-04-16	8998
-69.77	22.93	04	16	1990	1990-04-16	8998
-69.17	22.83	04	17	1990	1990-04-17	7019
-69.17	22.83	04	17	1990	1990-04-17	3780
-69.57	21.75	04	17	1990	1990-04-17	0
-69.57	21.75	04	17	1990	1990-04-17	0
-69.53	21.87	04	18	1990	1990-04-18	3780
-69.53	21.87	04	18	1990	1990-04-18	1620
-70.48	20.22	04	25	1990	1990-04-25	1080
-70.48	20.22	04	25	1990	1990-04-25	0
-70.17	21.32	04	26	1990	1990-04-26	3376
-70.17	21.32	04	26	1990	1990-04-26	1473
-70.72	22.20	04	27	1990	1990-04-27	0
-70.72	22.20	04	27	1990	1990-04-27	0
-70.82	22.73	04	27	1990	1990-04-27	14579
-70.82	22.73	04	27	1990	1990-04-27	9179
-70.92	23.00	04	27	1990	1990-04-27	6479
-70.92	23.00	04	27	1990	1990-04-27	3240
-70.65	23.73	04	28	1990	1990-04-28	29158
-70.65	23.73	04	28	1990	1990-04-28	17279
-70.25	24.65	04	28	1990	1990-04-28	13499
-70.25	24.65	04	29	1990	1990-04-29	7559
-69.42	25.25	04	29	1990	1990-04-29	2160
-69.42	25.25	04	29	1990	1990-04-29	2700
-68.92	26.45	04	30	1990	1990-04-30	3240
-68.92	26.45	04	30	1990	1990-04-30	3780
-68.90	27.15	05	01	1990	1990-05-01	3240
-68.90	27.15	05	01	1990	1990-05-01	6479
-68.88	27.52	05	01	1990	1990-05-01	3240
-68.88	27.52	05	01	1990	1990-05-01	2160
-67.93	28.58	05	02	1990	1990-05-02	37857
-67.93	28.58	05	02	1990	1990-05-02	15714
-67.20	29.20	05	02	1990	1990-05-02	51836
-67.20	29.28	05	03	1990	1990-05-03	20518
-66.42	30.28	05	03	1990	1990-05-03	10799
-66.40	30.28	05	03	1990	1990-05-03	1620
-66.10	30.67	05	04	1990	1990-05-04	1620
-70.27	39.32	05	13	1990	1990-05-13	1620
-69.02	41.35	05	25	1990	1990-05-25	0
-68.57	39.28	10	12	1990	1990-10-12	540
-68.57	39.28	10	13	1990	1990-10-13	1080
-64.80	40.18	10	15	1990	1990-10-15	1728
-62.98	39.03	10	16	1990	1990-10-16	540
-63.12	39.00	10	17	1990	1990-10-17	540
-51.32	37.27	10	24	1990	1990-10-24	4320
-51.32	37.27	10	25	1990	1990-10-25	8639
-64.60	17.52	02	16	1991	1991-02-16	2160
-63.63	16.63	02	17	1991	1991-02-17	540
-63.63	16.63	02	17	1991	1991-02-17	540
-62.83	15.68	02	18	1991	1991-02-18	540
-62.83	15.68	02	18	1991	1991-02-18	540
-62.08	14.17	02	19	1991	1991-02-19	540
-61.38	13.28	02	20	1991	1991-02-20	540
-74.58	16.75	03	10	1991	1991-03-10	1080
-74.58	16.75	03	10	1991	1991-03-10	7559
-75.40	17.20	03	11	1991	1991-03-11	540
-77.30	17.35	03	13	1991	1991-03-13	1080
-77.30	17.35	03	13	1991	1991-03-13	1080
-77.97	17.58	03	13	1991	1991-03-13	1080
-77.97	17.57	03	13	1991	1991-03-13	1620
-78.57	17.88	03	14	1991	1991-03-14	3240
-78.57	17.88	03	14	1991	1991-03-14	0
-79.65	19.03	03	15	1991	1991-03-15	0
-79.65	19.03	03	15	1991	1991-03-15	0
-80.17	20.02	03	18	1991	1991-03-18	1542
-80.17	20.02	03	18	1991	1991-03-18	0
-83.48	20.95	03	21	1991	1991-03-21	1080
-83.48	20.95	03	21	1991	1991-03-21	2700
-83.20	23.47	03	23	1991	1991-03-23	0
-83.20	23.47	03	23	1991	1991-03-23	0
-78.57	25.98	04	18	1991	1991-04-18	0
-77.65	25.90	04	18	1991	1991-04-18	3780
-76.77	25.75	04	19	1991	1991-04-19	0
-76.30	25.95	04	19	1991	1991-04-19	0
-72.85	26.20	04	21	1991	1991-04-21	72874
-72.22	25.97	04	21	1991	1991-04-21	2700
-70.88	25.98	04	22	1991	1991-04-22	8639
-70.23	25.98	04	23	1991	1991-04-23	5400
-68.22	26.35	04	24	1991	1991-04-24	6944
-69.42	24.62	04	26	1991	1991-04-26	2160
-69.80	23.20	04	27	1991	1991-04-27	3240
-69.95	21.62	05	06	1991	1991-05-06	0
-70.17	22.40	05	06	1991	1991-05-06	1080
-70.35	23.85	05	07	1991	1991-05-07	0
-70.28	24.60	05	08	1991	1991-05-08	6000
-70.47	26.30	05	09	1991	1991-05-09	5400
-70.50	27.30	05	09	1991	1991-05-09	3240
-70.45	28.82	05	11	1991	1991-05-11	16199
-68.43	29.38	05	11	1991	1991-05-11	27538
-67.57	29.40	05	12	1991	1991-05-12	60909
-66.80	29.70	05	13	1991	1991-05-13	15659
-65.85	30.60	05	14	1991	1991-05-14	21592
-65.32	31.23	05	15	1991	1991-05-15	5000
-64.67	31.68	05	15	1991	1991-05-15	5000
-70.90	41.08	06	10	1991	1991-06-10	2160
-70.64	40.41	06	10	1991	1991-06-10	2602
-68.37	41.18	06	16	1991	1991-06-16	2347
-69.30	41.83	06	17	1991	1991-06-17	0
-70.36	41.99	06	17	1991	1991-06-17	1620
-63.03	43.76	08	14	1991	1991-08-14	1080
-63.32	43.80	08	14	1991	1991-08-14	0
-62.55	42.68	08	15	1991	1991-08-15	2700
-62.23	42.13	08	16	1991	1991-08-16	1620
-62.88	42.53	08	17	1991	1991-08-17	0
-62.33	43.32	08	21	1991	1991-08-21	1080
-68.38	40.47	10	13	1991	1991-10-13	600
-68.38	40.47	10	13	1991	1991-10-13	0
-66.27	39.57	10	14	1991	1991-10-14	557
-66.27	39.57	10	14	1991	1991-10-14	540
-65.69	39.29	10	15	1991	1991-10-15	600
-65.69	39.29	10	15	1991	1991-10-15	0
-64.51	38.43	10	16	1991	1991-10-16	2947
-58.80	37.90	10	18	1991	1991-10-18	0
-58.80	37.90	10	18	1991	1991-10-18	730
-57.42	37.45	10	18	1991	1991-10-18	1929
-57.42	37.45	10	18	1991	1991-10-18	5400
-57.12	31.90	10	20	1991	1991-10-20	8999
-57.12	31.90	10	20	1991	1991-10-20	2454
-57.00	31.87	10	20	1991	1991-10-20	8774
-57.00	31.87	10	20	1991	1991-10-20	10799
-56.85	31.18	10	21	1991	1991-10-21	8639
-56.85	31.18	10	21	1991	1991-10-21	21935
-59.38	13.63	11	04	1991	1991-11-04	1270
-59.38	13.63	11	04	1991	1991-11-04	23758
-59.38	11.75	11	06	1991	1991-11-06	0
-61.53	13.12	11	12	1991	1991-11-12	0
-61.53	13.12	11	12	1991	1991-11-12	0
-65.00	17.84	11	28	1991	1991-11-28	0
-65.00	17.84	11	28	1991	1991-11-28	0
-64.72	16.30	11	29	1991	1991-11-29	1080
-64.37	15.22	11	30	1991	1991-11-30	0
-64.37	15.22	11	30	1991	1991-11-30	0
-63.73	13.70	11	30	1991	1991-11-30	675
-63.73	13.70	11	30	1991	1991-11-30	0
-64.25	12.35	12	01	1991	1991-12-01	0
-64.25	12.35	12	01	1991	1991-12-01	0
-65.80	10.75	12	06	1991	1991-12-06	540
-65.80	10.75	12	06	1991	1991-12-06	0
-68.38	12.17	12	09	1991	1991-12-09	0
-68.38	12.17	12	09	1991	1991-12-09	491
-68.48	12.62	12	12	1991	1991-12-12	600
-68.48	12.62	12	12	1991	1991-12-12	0
-68.38	13.30	12	12	1991	1991-12-12	1256
-68.38	13.30	12	12	1991	1991-12-12	4320
-68.70	13.98	12	13	1991	1991-12-13	1800
-68.70	13.98	12	13	1991	1991-12-13	0
-70.05	17.02	12	14	1991	1991-12-14	540
-70.05	17.02	12	14	1991	1991-12-14	2160
-68.15	20.62	12	19	1991	1991-12-19	0
-68.15	20.62	12	19	1991	1991-12-19	450
-68.28	20.98	12	19	1991	1991-12-19	0
-68.28	20.98	12	19	1991	1991-12-19	0
-68.83	21.17	12	19	1991	1991-12-19	0
-68.83	21.17	12	19	1991	1991-12-19	2160
-71.17	20.43	12	28	1991	1991-12-28	0
-71.17	20.43	12	28	1991	1991-12-28	0
-71.58	20.68	12	28	1991	1991-12-28	0
-71.58	20.68	12	28	1991	1991-12-28	0
-72.38	21.32	12	29	1991	1991-12-29	0
-72.38	21.32	12	29	1991	1991-12-29	0
-72.60	21.98	12	29	1991	1991-12-29	0
-79.05	26.28	01	14	1992	1992-01-14	0
-79.05	26.28	01	14	1992	1992-01-14	0
-78.02	26.06	01	15	1992	1992-01-15	13949
-77.74	26.02	01	16	1992	1992-01-16	0
-77.74	26.02	01	16	1992	1992-01-16	0
-78.28	25.98	02	16	1992	1992-02-16	0
-73.32	25.80	02	16	1992	1992-02-16	0
-76.35	25.72	02	17	1992	1992-02-17	0
-74.83	26.32	02	18	1992	1992-02-18	5940
-74.12	26.68	02	18	1992	1992-02-18	5400
-73.90	26.78	02	19	1992	1992-02-19	70194
-72.95	27.07	02	19	1992	1992-02-19	3780
-71.78	24.98	02	21	1992	1992-02-21	3240
-75.43	16.58	02	27	1992	1992-02-27	540
-75.45	15.85	02	27	1992	1992-02-27	831
-75.40	14.25	02	28	1992	1992-02-28	540
