"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
73814,"San Diego County, CA, USA","California, USA","United States","32.75384, -117.251","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,21.67,0.2334,0,132,49,4,4,3,0,0,8,1,2,1,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,136,0,0,0,0,6,0,0,54,417
73815,"Monterey County, CA, USA","California, USA","United States","36.60386, -121.89491","Land (beach, shoreline and inland)",2019-05-28,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73816,"Sacramento County, CA, USA","California, USA","United States","38.40506, -121.37717","Land (beach, shoreline and inland)",2019-05-27,Owens5,3,0,3,2.5,0.0129,0,5,9,16,3,2,0,10,5,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,63
73852,"Orange County, CA, USA","California, USA","United States","33.65583, -118.00387","Land (beach, shoreline and inland)",2019-05-29,"WaveCrest Saving Our  Oceans",1,0,1,3.87,0.0099,0,1,1,1,1,5,0,1,4,1,6,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,46
73873,"San Diego County, CA, USA","California, USA","United States","32.7598, -117.25121","Land (beach, shoreline and inland)",2019-05-30,"I am Green eco servicesc gno v",1,0,1,13.97,0.172,0,3,10,4,2,4,0,5,6,3,8,5,12,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,11,23,0,0,0,0,1,0,0,4,129
73877,"San Diego County, CA, USA","California, USA","United States","32.75454, -117.2513","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,6.23,0.0433,0,36,14,0,0,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,9,0,0,22,125
73878,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73879,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73880,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73881,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73882,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73883,"San Diego County, CA, USA","California, USA","United States","32.75365, -117.25048","Land (beach, shoreline and inland)",2019-05-28,PWI,4,0,4,3.72,0.1346,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,12,46
73887,"San Diego County, CA, USA","California, USA","United States","32.7254, -117.25719","Land (beach, shoreline and inland)",2019-05-30,PWI,4,0,4,16.89,0.8782,0,121,33,1,0,5,0,0,3,0,2,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117,0,0,0,0,11,0,0,26,333
73893,"San Francisco County, San Francisco, CA, USA","California, USA","United States","37.76026, -122.5111","Land (beach, shoreline and inland)",2019-05-30,,1,0,1,2.16,0.0034,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
73911,"San Diego County, CA, USA","California, USA","United States","32.7598, -117.25101","Land (beach, shoreline and inland)",2019-05-31,"I am Green eco servicesc gno v",1,0,1,14.05,0.9063,0,118,24,9,7,10,0,4,5,8,8,7,7,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,3,18,0,0,0,0,9,0,0,1,299
73916,"San Diego County, CA, USA","California, USA","United States","32.75421, -117.25101","Land (beach, shoreline and inland)",2019-05-31,PWI,4,0,4,11.83,0.6743,0,55,28,1,2,9,0,4,5,2,4,3,7,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,59,0,0,0,0,13,0,0,10,216
73931,"San Diego County, CA, USA","California, USA","United States","33.21389, -117.29542","Land (beach, shoreline and inland)",2019-05-31,"FedEx Cares Oceanside",1,0,1,0.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
73953,"San Diego County, CA, USA","California, USA","United States","32.75995, -117.25123","Land (beach, shoreline and inland)",2019-06-01,"I am Green eco servicesc gno v",1,0,1,14.08,0.6578,0,11,13,1,2,6,0,10,4,4,12,11,14,5,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,0,4,12,0,0,0,0,0,0,0,1,150
73964,"Orange County, CA, USA","California, USA","United States","33.67153, -118.02293","Land (beach, shoreline and inland)",2019-06-01,"College of Ferguson",7,0,7,6.56,0.003,0,10,1,0,1,10,0,2,15,3,5,5,4,7,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,0,10,108
73968,"Orange County, CA, USA","California, USA","United States","33.86317, -117.91295","Land (beach, shoreline and inland)",2019-06-01,Gooners,2,0,2,6.21,0.01,0,22,9,2,0,5,0,0,2,0,17,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,27,0,0,0,0,0,0,0,37,136
73969,"San Diego County, CA, USA","California, USA","United States","32.84966, -116.87867","Land (beach, shoreline and inland)",2019-06-01,"I LOVE  A CLEAN SAN DIEGO",1,0,1,3.91,0.0023,0,40,30,2,12,20,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,27,152
73971,"Mendocino County, CA, USA","California, USA","United States","38.98628, -123.706","Land (beach, shoreline and inland)",2019-05-27,,2,0,2,3.46,1.0874,0,0,0,0,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,172,194
73973,"Sonoma County, CA, USA","California, USA","United States","38.72805, -123.48013","Land (beach, shoreline and inland)",2019-06-01,,2,0,2,0,0.3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73975,"Sonoma County, CA, USA","California, USA","United States","38.72534, -123.47835","Land (beach, shoreline and inland)",2019-06-01,,2,0,2,0.01,0.7222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
73976,"Sonoma County, CA, USA","California, USA","United States","38.73268, -123.48808","Land (beach, shoreline and inland)",2019-06-01,,2,0,2,0.09,0.4257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
73977,"Alameda County, CA, USA","California, USA","United States","37.83873, -122.31039","Land (beach, shoreline and inland)",2019-06-01,,2,0,2,21,0.003,0,6,125,15,3,95,0,25,50,10,40,3,3,55,0,0,0,52,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,36,0,0,300,831
73992,"San Diego County, CA, USA","California, USA","United States","32.75997, -117.25118","Land (beach, shoreline and inland)",2019-06-02,"I am Green eco servicesc gno v",1,0,1,13.56,0.2682,0,24,27,13,3,14,0,11,10,5,9,4,12,2,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,22,0,1,0,0,0,0,0,7,15,0,0,0,0,2,0,0,11,203
73995,"San Diego County, CA, USA","California, USA","United States","33.01295, -117.11957","Land (beach, shoreline and inland)",2019-06-02,D39C,100,0,100,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74006,"Los Angeles County, CA, USA","California, USA","United States","33.86836, -118.40549","Land (beach, shoreline and inland)",2019-06-02,,1,0,1,4.27,1.1668,0,15,18,1,0,9,0,2,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,2,2,0,0,0,0,1,0,0,112,191
74010,"San Diego County, CA, USA","California, USA","United States","32.75596, -117.24751","Land (beach, shoreline and inland)",2019-06-02,,1,0,1,3.85,0.0155,0,4,6,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,14,0,0,14,70
74015,"Orange County, CA, USA","California, USA","United States","33.69632, -118.04973","Land (beach, shoreline and inland)",2019-06-02,"Bolsa Chica",3,0,3,3.45,0.0115,0,2,5,4,2,20,0,3,12,1,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,74
74017,"San Diego County, CA, USA","California, USA","United States","33.20357, -117.39233","Land (beach, shoreline and inland)",2019-06-02,"FedEx Cares Oceanside",8,0,8,19.93,0.0284,0,31,115,9,2,34,0,7,23,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,7,53,0,0,0,0,52,0,0,276,626
74019,"San Diego County, CA, USA","California, USA","United States","33.22858, -117.32333","Land (beach, shoreline and inland)",2019-06-02,"FedEx Cares Oceanside",8,0,8,16,1.4396,0,111,209,22,6,54,0,19,38,4,12,1,1,2,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,45,0,9,0,0,0,0,0,12,88,0,0,0,0,28,0,0,457,1143
74025,"San Diego County, CA, USA","California, USA","United States","32.84956, -116.87866","Land (beach, shoreline and inland)",2019-06-02,"I LOVE  A CLEAN SAN DIEGO",2,0,2,3.22,0.0119,0,9,10,0,10,5,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,70
74036,"Stanislaus County, CA, USA","California, USA","United States","37.70926, -121.07989","Land (beach, shoreline and inland)",2019-06-01,"College of Ferguson",6,0,6,5.59,0,0,23,0,0,9,6,0,0,0,3,3,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,84
74039,"San Diego County, CA, USA","California, USA","United States","32.75947, -117.25205","Land (beach, shoreline and inland)",2019-06-03,"I am Green eco servicesc gno v",1,0,1,12.79,0.2558,0,43,15,9,3,7,0,3,3,3,13,2,13,6,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,27,0,2,0,0,0,0,0,4,49,0,0,0,0,4,0,0,5,215
74042,"San Diego County, CA, USA","California, USA","United States","32.7602, -117.25195","Land (beach, shoreline and inland)",2019-06-03,"I am Green eco servicesc gno v",1,0,1,1.77,0.3257,0,3,4,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,27
74046,"Alameda County, CA, USA","California, USA","United States","37.89185, -122.28227","Land (beach, shoreline and inland)",2019-06-02,"Blackberry Creek",1,0,1,15.14,0.0039,0,12,72,4,2,6,0,5,13,16,5,3,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,12,27,0,0,0,0,3,0,0,28,234
74070,"San Diego County, CA, USA","California, USA","United States","32.76172, -117.25034","Land (beach, shoreline and inland)",2019-06-04,"I am Green eco servicesc gno v",1,0,1,4.37,0.0338,0,8,0,1,0,7,0,0,0,0,11,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,60
74083,"San Diego County, CA, USA","California, USA","United States","32.75403, -117.2511","Land (beach, shoreline and inland)",2019-06-04,,4,0,4,20.81,1.0175,0,385,49,0,3,13,0,2,1,4,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,105,0,0,0,0,18,0,0,26,623
74086,"San Diego County, CA, USA","California, USA","United States","32.83236, -117.12533","Land (beach, shoreline and inland)",2019-06-04,,1,0,1,0.12,0.0155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
74096,"Alameda County, CA, USA","California, USA","United States","37.85515, -122.26556","Land (beach, shoreline and inland)",2019-06-04,,1,0,1,3.86,0.0252,0,11,30,5,2,20,0,10,15,7,15,0,6,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,20,176
74115,"San Diego County, CA, USA","California, USA","United States","32.75989, -117.25117","Land (beach, shoreline and inland)",2019-06-05,"I am Green eco servicesc gno v",1,0,1,7.75,0.2548,0,17,7,4,0,2,0,3,4,4,8,3,12,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,3,16,0,0,0,0,0,0,0,4,113
74123,"Los Angeles County, CA, USA","California, USA","United States","34.46879, -118.55718","Land (beach, shoreline and inland)",2019-06-05,"Girl Scout troop 2752",2,0,2,0.4,0.0154,0,1,0,0,0,2,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,16
74124,"Los Angeles County, CA, USA","California, USA","United States","34.46867, -118.55713","Land (beach, shoreline and inland)",2019-06-05,"Girl Scout troop 2752",1,0,1,0.86,0.0143,0,3,0,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,20
74125,"San Francisco County, San Francisco, CA, USA","California, USA","United States","37.76023, -122.51149","Land (beach, shoreline and inland)",2019-06-05,,1,0,1,0.82,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
74168,"Monterey County, CA, USA","California, USA","United States","36.60085, -121.88955","Land (beach, shoreline and inland)",2019-06-06,SSA.mbaunionbank,4,0,4,4.93,0.8468,0,51,17,1,0,12,0,2,3,5,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,133
74171,"San Luis Obispo County, CA, USA","California, USA","United States","35.123490194277, -120.63347228462","Land (beach, shoreline and inland)",2019-05-29,"Keep By The Sea",9,51,60,15,0.25,0,84,40,2,0,11,1,1,4,3,4,1,0,23,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,42,49,287
74172,"San Luis Obispo County, CA, USA","California, USA","United States","35.123490194277, -120.63347228462","Land (beach, shoreline and inland)",2019-05-09,"Keep By The Sea",3,15,18,3,0.25,0,29,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,55
74214,"San Luis Obispo County, CA, USA","California, USA","United States","35.123418243437, -120.63350891605","Land (beach, shoreline and inland)",2019-06-07,"Keep By The Sea",1,0,1,7,0.25,0,71,17,10,0,6,4,2,2,4,1,1,2,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,10,0,0,0,0,0,0,5,0,67,219
74233,"Los Angeles County, CA, USA","California, USA","United States","34.00261, -118.48889","Land (beach, shoreline and inland)",2019-06-07,"TMP Glendale ",1,0,1,8.84,0.1149,0,13,4,1,0,0,0,0,3,0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,8,61
74236,"Los Angeles County, CA, USA","California, USA","United States","34.00257, -118.48886","Land (beach, shoreline and inland)",2019-06-07,"TMP Glendale ",8,0,8,9.94,0.0642,0,10,10,10,3,3,0,11,11,10,1,6,2,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,15,0,5,0,0,0,0,0,2,20,0,0,0,0,1,0,0,1,130
74237,"Los Angeles County, CA, USA","California, USA","United States","34.00349, -118.48825","Land (beach, shoreline and inland)",2019-06-07,"TMP Glendale ",9,0,9,12.98,0.0746,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,46
74249,"Los Angeles County, CA, USA","California, USA","United States","34.00374, -118.48871","Land (beach, shoreline and inland)",2019-06-07,"TMP Glendale ",8,0,8,16.65,0.1095,0,50,10,0,4,0,0,1,7,1,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,17,155
74263,"San Diego County, CA, USA","California, USA","United States","32.76178, -117.25039","Land (beach, shoreline and inland)",2019-06-08,"I am Green eco servicesc gno v",1,0,1,15.95,0.0582,0,0,20,7,4,6,0,7,3,2,20,5,13,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,11,28,0,0,0,0,1,0,0,5,158
74295,"Los Angeles County, CA, USA","California, USA","United States","33.83584, -118.39028","Land (beach, shoreline and inland)",2019-06-08,,1,0,1,1.8,0.4574,0,38,2,2,0,8,0,3,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,25,101
74296,"Los Angeles County, CA, USA","California, USA","United States","33.8359, -118.39019","Land (beach, shoreline and inland)",2019-06-08,"Redondo Beach Cleanup Teaml",1,0,1,4.63,3.8195,0,23,8,0,0,4,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,13,0,0,0,0,12,0,0,97,167
74301,"Mendocino County, CA, USA","California, USA","United States","39.55388818755, -123.7651425396","Land (beach, shoreline and inland)",2019-05-31,"Noyo Center for Marine Science",1,0,1,50,1,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,80
74302,"Mendocino County, CA, USA","California, USA","United States","39.428661505128, -123.80828782544","Land (beach, shoreline and inland)",2019-06-01,"Noyo Center for Marine Science",3,0,3,30,0.75,3,40,19,3,0,0,3,2,4,3,0,0,4,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,150,5,35,288
74318,"Alameda County, CA, USA","California, USA","United States","37.83698, -122.31064","Land (beach, shoreline and inland)",2019-06-08,,2,0,2,3.72,0.0098,0,25,20,0,2,20,0,21,30,20,0,1,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,172
74320,"Monterey County, CA, USA","California, USA","United States","36.601043096177, -121.88762589009","Land (beach, shoreline and inland)",2019-06-08,"WMBD-Del Monte Beach, Monterey",40,15,55,15,1.5,8,700,200,10,1,30,10,10,10,5,30,30,15,10,20,10,5,10,10,3,3,0,0,0,0,5,20,0,5,0,1,2,100,0,1,0,0,0,0,0,0,2,0,0,60,15,300,1633
74321,"Alameda County, CA, USA","California, USA","United States","37.83901, -122.31056","Land (beach, shoreline and inland)",2019-06-08,,2,0,2,8.14,0.0068,0,3,5,10,4,25,0,2,12,3,20,0,5,20,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,5,0,0,225,367
74341,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.25113","Land (beach, shoreline and inland)",2019-06-09,"I am Green eco servicesc gno v",1,0,1,57.38,0.2417,0,6,52,17,18,2,0,9,4,6,19,14,20,7,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,42,0,1,0,0,0,0,0,64,65,0,0,0,0,5,0,0,15,396
74347,"Los Angeles County, CA, USA","California, USA","United States","33.87003, -118.40629","Land (beach, shoreline and inland)",2019-06-09,,1,0,1,10.35,0.5714,0,10,19,1,0,14,0,0,9,1,2,1,1,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,8,8,0,0,0,0,6,0,0,96,206
74351,"Los Angeles County, CA, USA","California, USA","United States","33.75742, -118.13059","Land (beach, shoreline and inland)",2019-06-09,1,5,0,5,3.9,0.6446,0,60,58,5,0,5,0,5,13,3,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,12,79,0,0,0,0,10,0,0,147,411
74355,"Los Angeles County, CA, USA","California, USA","United States","34.03862, -118.5557","Land (beach, shoreline and inland)",2019-06-09,Ncl,2,0,2,4,0.4278,0,10,24,0,2,3,0,2,6,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,61,146
74396,"San Diego County, CA, USA","California, USA","United States","32.76015, -117.25094","Land (beach, shoreline and inland)",2019-06-10,"I am Green eco servicesc gno v",1,0,1,24.17,0.1834,0,6,49,17,7,5,0,2,4,2,8,3,8,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,29,18,0,0,0,0,1,0,0,2,202
74405,"Los Angeles County, CA, USA","California, USA","United States","34.03865, -118.55571","Land (beach, shoreline and inland)",2019-06-09,"Heal the Bay",3,0,3,12.32,0.9719,0,26,28,0,16,18,0,2,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,8,34,0,0,0,0,1,0,0,85,238
74409,"Los Angeles County, CA, USA","California, USA","United States","34.17798, -118.09665","Land (beach, shoreline and inland)",2019-06-10,"Pasadena City College",1,0,1,1.27,2.265,0,3,3,0,0,15,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,35
74425,"San Diego County, CA, USA","California, USA","United States","32.76006, -117.25109","Land (beach, shoreline and inland)",2019-06-11,"I am Green eco servicesc gno v",1,0,1,25.4,0.2352,0,29,59,22,5,11,0,7,8,9,19,6,14,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,13,43,0,0,0,0,5,0,0,22,352
74426,"San Diego County, CA, USA","California, USA","United States","32.835485918296, -117.28142374601","Land (beach, shoreline and inland)",2019-04-19,Accesso,24,1,25,25,0.3,7,415,248,6,3,51,11,7,32,9,6,0,5,2,7,36,103,16,12,0,0,0,6,0,0,8,0,8,2,0,1,1,4,0,1,0,0,0,0,1,2,0,1,0,57,9,209,1279
74434,"San Diego County, CA, USA","California, USA","United States","32.75408, -117.25106","Land (beach, shoreline and inland)",2019-06-11,PWI,4,0,4,20.74,0.4846,0,70,20,0,4,6,0,1,6,5,2,9,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,109,0,0,0,0,9,0,0,14,265
74438,"Sacramento County, CA, USA","California, USA","United States","38.44934, -121.37721","Land (beach, shoreline and inland)",2019-06-11,,1,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74442,"Alameda County, CA, USA","California, USA","United States","37.805234116, -122.32476473114","Land (beach, shoreline and inland)",2019-04-20,"Stepping Out Stepping In",100,13,113,396,1,75,61,249,6,5,30,265,32,142,28,54,25,14,32,54,12,5,34,12,1,4,0,7,0,0,37,0,14,33,0,2,2,72,5,5,0,2,0,0,7,2,18,7,0,205,134,243,1860
74450,"San Francisco County, San Francisco, CA, USA","California, USA","United States","37.75911, -122.51151","Land (beach, shoreline and inland)",2019-06-11,,1,0,1,3.78,0,0,6,13,0,0,8,0,1,3,1,1,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,20,0,0,0,0,0,0,0,8,73
